date,day_miles,year,wday,month
2019-08-26T07:00:00Z,3.47410452,2019,Mon,Aug
2019-08-27T07:00:00Z,3.6652822499999997,2019,Tue,Aug
2019-08-28T07:00:00Z,3.31901604,2019,Wed,Aug
2019-08-29T07:00:00Z,2.526253912,2019,Thu,Aug
2019-08-30T07:00:00Z,6.31841416,2019,Fri,Aug
2019-08-31T07:00:00Z,1.0754818,2019,Sat,Aug
2019-09-01T07:00:00Z,2.46268154,2019,Sun,Sep
2019-09-02T07:00:00Z,2.4000095,2019,Mon,Sep
2019-09-03T07:00:00Z,2.91698244,2019,Tue,Sep
2019-09-04T07:00:00Z,3.50382004,2019,Wed,Sep
2019-09-05T07:00:00Z,3.8367512599999998,2019,Thu,Sep
2019-09-06T07:00:00Z,4.5055737,2019,Fri,Sep
2019-09-07T07:00:00Z,4.64867484,2019,Sat,Sep
2019-09-08T07:00:00Z,3.19934063,2019,Sun,Sep
2019-09-09T07:00:00Z,3.94008408,2019,Mon,Sep
2019-09-10T07:00:00Z,4.79207563,2019,Tue,Sep
2019-09-11T07:00:00Z,5.22739797,2019,Wed,Sep
2019-09-12T07:00:00Z,2.36583364,2019,Thu,Sep
2019-09-13T07:00:00Z,3.15535385,2019,Fri,Sep
2019-09-14T07:00:00Z,1.95298812,2019,Sat,Sep
2019-09-15T07:00:00Z,1.53160643,2019,Sun,Sep
2019-09-16T07:00:00Z,3.10105986,2019,Mon,Sep
2019-09-17T07:00:00Z,3.11775577,2019,Tue,Sep
2019-09-18T07:00:00Z,3.20646201,2019,Wed,Sep
2019-09-19T07:00:00Z,3.11754922,2019,Thu,Sep
2019-09-20T07:00:00Z,5.00738206,2019,Fri,Sep
2019-09-21T07:00:00Z,2.991561118,2019,Sat,Sep
2019-09-22T07:00:00Z,3.43734604,2019,Sun,Sep
2019-09-23T07:00:00Z,1.74210062,2019,Mon,Sep
2019-09-24T07:00:00Z,3.61845,2019,Tue,Sep
2019-09-25T07:00:00Z,3.949491548,2019,Wed,Sep
2019-09-26T07:00:00Z,1.77800454,2019,Thu,Sep
2019-09-27T07:00:00Z,1.02808948,2019,Fri,Sep
2019-09-28T07:00:00Z,2.0111489000000002,2019,Sat,Sep
2019-09-29T07:00:00Z,4.21716743,2019,Sun,Sep
2019-09-30T07:00:00Z,1.7319784999999999,2019,Mon,Sep
2019-10-01T07:00:00Z,3.440726982,2019,Tue,Oct
2019-10-02T07:00:00Z,4.13433732,2019,Wed,Oct
2019-10-03T07:00:00Z,2.15791047,2019,Thu,Oct
2019-10-04T07:00:00Z,6.536750779999999,2019,Fri,Oct
2019-10-05T07:00:00Z,7.86257521,2019,Sat,Oct
2019-10-06T07:00:00Z,7.25769093,2019,Sun,Oct
2019-10-07T07:00:00Z,4.701799031,2019,Mon,Oct
2019-10-08T07:00:00Z,2.73506473,2019,Tue,Oct
2019-10-09T07:00:00Z,2.8355339,2019,Wed,Oct
2019-10-10T07:00:00Z,1.46087539,2019,Thu,Oct
2019-10-11T07:00:00Z,3.24970684,2019,Fri,Oct
2019-10-12T07:00:00Z,4.72136555,2019,Sat,Oct
2019-10-13T07:00:00Z,4.1016974,2019,Sun,Oct
2019-10-14T07:00:00Z,2.9377922,2019,Mon,Oct
2019-10-15T07:00:00Z,2.20912927,2019,Tue,Oct
2019-10-16T07:00:00Z,2.16438002,2019,Wed,Oct
2019-10-17T07:00:00Z,1.22779964,2019,Thu,Oct
2019-10-18T07:00:00Z,2.0005176,2019,Fri,Oct
2019-10-19T07:00:00Z,6.65245086,2019,Sat,Oct
2019-10-20T07:00:00Z,0.830646676,2019,Sun,Oct
2019-10-21T07:00:00Z,1.10039891,2019,Mon,Oct
2019-10-22T07:00:00Z,1.39418251,2019,Tue,Oct
2019-10-23T07:00:00Z,1.02020949,2019,Wed,Oct
2019-10-24T07:00:00Z,1.68791839,2019,Thu,Oct
2019-10-25T07:00:00Z,1.83463001,2019,Fri,Oct
2019-10-26T07:00:00Z,6.42445117,2019,Sat,Oct
2019-10-27T07:00:00Z,3.08448674,2019,Sun,Oct
2019-10-28T07:00:00Z,0.76748202,2019,Mon,Oct
2019-10-29T07:00:00Z,1.03999685,2019,Tue,Oct
2019-10-30T07:00:00Z,1.42175486,2019,Wed,Oct
2019-10-31T07:00:00Z,1.4956460200000001,2019,Thu,Oct
2019-11-01T07:00:00Z,0.8543103320000001,2019,Fri,Nov
2019-11-02T07:00:00Z,2.292110025,2019,Sat,Nov
2019-11-03T07:00:00Z,0.32385883,2019,Sun,Nov
2019-11-04T08:00:00Z,1.14655026,2019,Mon,Nov
2019-11-05T08:00:00Z,1.55242502,2019,Tue,Nov
2019-11-06T08:00:00Z,0.81353706,2019,Wed,Nov
2019-11-07T08:00:00Z,1.73333399,2019,Thu,Nov
2019-11-08T08:00:00Z,1.1330799,2019,Fri,Nov
2019-11-09T08:00:00Z,2.14759608,2019,Sat,Nov
2019-11-10T08:00:00Z,0.9430989399999999,2019,Sun,Nov
2019-11-11T08:00:00Z,1.0609017,2019,Mon,Nov
2019-11-12T08:00:00Z,0.80732207,2019,Tue,Nov
2019-11-13T08:00:00Z,0.91237072,2019,Wed,Nov
2019-11-14T08:00:00Z,1.02651043,2019,Thu,Nov
2019-11-15T08:00:00Z,2.28402483,2019,Fri,Nov
2019-11-16T08:00:00Z,1.34446131,2019,Sat,Nov
2019-11-17T08:00:00Z,0.24163266,2019,Sun,Nov
2019-11-18T08:00:00Z,0.84431102,2019,Mon,Nov
2019-11-19T08:00:00Z,1.10112247,2019,Tue,Nov
2019-11-20T08:00:00Z,1.33521194,2019,Wed,Nov
2019-11-21T08:00:00Z,1.19102663,2019,Thu,Nov
2019-11-22T08:00:00Z,1.77933921,2019,Fri,Nov
2019-11-23T08:00:00Z,1.4900135,2019,Sat,Nov
2019-11-24T08:00:00Z,3.08136982,2019,Sun,Nov
2019-11-25T08:00:00Z,1.763131025,2019,Mon,Nov
2019-11-26T08:00:00Z,2.24657619,2019,Tue,Nov
2019-11-27T08:00:00Z,3.54646376,2019,Wed,Nov
2019-11-28T08:00:00Z,1.14386341,2019,Thu,Nov
2019-11-29T08:00:00Z,2.38822027,2019,Fri,Nov
2019-11-30T08:00:00Z,1.93970757,2019,Sat,Nov
2019-12-01T08:00:00Z,0.11120057,2019,Sun,Dec
2019-12-02T08:00:00Z,0.69827584,2019,Mon,Dec
2019-12-03T08:00:00Z,0.93077744,2019,Tue,Dec
2019-12-04T08:00:00Z,1.68724215,2019,Wed,Dec
2019-12-05T08:00:00Z,1.42404065,2019,Thu,Dec
2019-12-06T08:00:00Z,1.2559768199999999,2019,Fri,Dec
2019-12-07T08:00:00Z,0.95230568,2019,Sat,Dec
2019-12-08T08:00:00Z,1.0918631,2019,Sun,Dec
2019-12-09T08:00:00Z,1.508056,2019,Mon,Dec
2019-12-10T08:00:00Z,1.03062073,2019,Tue,Dec
2019-12-11T08:00:00Z,1.17000402,2019,Wed,Dec
2019-12-12T08:00:00Z,1.56183035,2019,Thu,Dec
2019-12-13T08:00:00Z,1.62345241,2019,Fri,Dec
2019-12-14T08:00:00Z,2.8992627,2019,Sat,Dec
2019-12-15T08:00:00Z,0.53931742,2019,Sun,Dec
2019-12-16T08:00:00Z,1.425701245,2019,Mon,Dec
2019-12-17T08:00:00Z,1.28894159,2019,Tue,Dec
2019-12-18T08:00:00Z,1.7285302,2019,Wed,Dec
2019-12-19T08:00:00Z,0.68374863,2019,Thu,Dec
2019-12-20T08:00:00Z,3.09362127,2019,Fri,Dec
2019-12-21T08:00:00Z,2.17842228,2019,Sat,Dec
2019-12-22T08:00:00Z,2.47025997,2019,Sun,Dec
2019-12-23T08:00:00Z,5.345758569,2019,Mon,Dec
2019-12-24T08:00:00Z,3.63542109,2019,Tue,Dec
2019-12-25T08:00:00Z,1.42592326,2019,Wed,Dec
2019-12-26T08:00:00Z,1.7369722,2019,Thu,Dec
2019-12-27T08:00:00Z,1.25472244,2019,Fri,Dec
2019-12-28T08:00:00Z,1.27360126,2019,Sat,Dec
2019-12-29T08:00:00Z,0.513421888,2019,Sun,Dec
2019-12-30T08:00:00Z,1.4248781,2019,Mon,Dec
2019-12-31T08:00:00Z,2.39731063,2020,Tue,Dec
2020-01-01T08:00:00Z,1.44330495,2020,Wed,Jan
2020-01-02T08:00:00Z,1.43956809,2020,Thu,Jan
2020-01-03T08:00:00Z,1.18006058,2020,Fri,Jan
2020-01-04T08:00:00Z,1.30272203,2020,Sat,Jan
2020-01-05T08:00:00Z,0.706621969,2020,Sun,Jan
2020-01-06T08:00:00Z,1.00999791,2020,Mon,Jan
2020-01-07T08:00:00Z,1.55419985,2020,Tue,Jan
2020-01-08T08:00:00Z,2.20772857,2020,Wed,Jan
2020-01-09T08:00:00Z,1.638870157,2020,Thu,Jan
2020-01-10T08:00:00Z,1.5169576,2020,Fri,Jan
2020-01-11T08:00:00Z,1.808946071,2020,Sat,Jan
2020-01-12T08:00:00Z,2.151962912,2020,Sun,Jan
2020-01-13T08:00:00Z,0.97478738,2020,Mon,Jan
2020-01-14T08:00:00Z,1.65033327,2020,Tue,Jan
2020-01-15T08:00:00Z,1.40066102,2020,Wed,Jan
2020-01-16T08:00:00Z,1.5328564599999999,2020,Thu,Jan
2020-01-17T08:00:00Z,1.5536299,2020,Fri,Jan
2020-01-18T08:00:00Z,1.91435009,2020,Sat,Jan
2020-01-19T08:00:00Z,0.602901002,2020,Sun,Jan
2020-01-20T08:00:00Z,1.09910002,2020,Mon,Jan
2020-01-21T08:00:00Z,0.95450855,2020,Tue,Jan
2020-01-22T08:00:00Z,1.01434455,2020,Wed,Jan
2020-01-23T08:00:00Z,1.62488258,2020,Thu,Jan
2020-01-24T08:00:00Z,1.99715748,2020,Fri,Jan
2020-01-25T08:00:00Z,1.42756484,2020,Sat,Jan
2020-01-26T08:00:00Z,1.233885498,2020,Sun,Jan
2020-01-27T08:00:00Z,2.016003035,2020,Mon,Jan
2020-01-28T08:00:00Z,5.94896497,2020,Tue,Jan
2020-01-29T08:00:00Z,4.6514634,2020,Wed,Jan
2020-01-30T08:00:00Z,4.24543312,2020,Thu,Jan
2020-01-31T08:00:00Z,5.55226545,2020,Fri,Jan
2020-02-01T08:00:00Z,1.09400512,2020,Sat,Feb
2020-02-02T08:00:00Z,0.5251221699999999,2020,Sun,Feb
